date_of_extract,organisation_number,registered_charity_number,linked_charity_number,charity_name,charity_type,charity_registration_status,date_of_registration,date_of_removal,charity_reporting_status,latest_acc_fin_period_start_date,latest_acc_fin_period_end_date,latest_income,latest_expenditure,charity_contact_address1,charity_contact_address2,charity_contact_address3,charity_contact_address4,charity_contact_address5,charity_contact_postcode,charity_contact_phone,charity_contact_email,charity_contact_web,charity_company_registration_number,charity_insolvent,charity_in_administration,charity_previously_excepted,charity_is_cdf_or_cif,charity_is_cio,cio_is_dissolved,date_cio_dissolution_notice,charity_activities,charity_gift_aid,charity_has_land
2026-04-24,3963173,1077783,0,FRIENDS OF THE CHURCHES OF ST MARGARET OF ANTIOCH & ST PETER,Other,Registered,1999-10-13,,Submission Received,2025-01-01,2025-12-31,3232.0,622.0,44 CITY WAY,ROCHESTER,,,,ME1 2AB,01634849750,rayshuter@blueyonder.co.uk,parishofrochester.org.uk,,false,false,false,,false,false,,"To advance the Christian religion, to cooperate with the Parochial Church Council,to maintain,repair, restore, preserve, improve,beautify and reconstruct for the public, the fabric of the churches and monuments, fixtures, fittings furniture, stained glass, ornaments and other chattels and churchyards and grounds within the Parish of St Peter with St Margaret Rochester.",true,false
2026-04-24,3963211,1076561,0,LITTLE ACORNS (OAKLANDS),Other,Registered,1999-07-14,,Submission Received,2023-09-01,2024-08-31,57368.0,42828.0,WEEDSWOOD ROAD,CHATHAM,KENT,,,ME5 0QS,01634668187,littleacorns1999@outlook.com,,,false,false,false,,false,false,,Childcare facilities during term time for children aged 2 until they they start nursery school at 3 years.,false,false
2026-04-24,3963616,1077721,0,MEDWAY SCULPTURE TRUST,Trust,Registered,1999-10-08,,Submission Received,2024-05-01,2025-04-30,0.0,0.0,Jenkins Group,186 High Street,ROCHESTER,Kent,,ME1 1EY,07799883355,nickandmarion@hotmail.com,,,false,false,false,,false,false,,"To put in place substantial works of art in the form of sculptures in Medway, including amenities such as seating or floodlighting furthering public enjoyment. To advance the education of the public in the art of sculpture, the history of the area, its river and Rochester Bridge.To raise the funds required to provide major works of public art in the form of sculptures in Medway.",false,false
2026-04-24,3963970,1080067,0,MHS COMMUNITY CHARITY LIMITED,Charitable company,Registered,2000-03-28,,Submission Received,2024-04-01,2025-03-31,0.0,0.0,M H S HOMES,BROADSIDE,LEVIATHAN WAY,CHATHAM MARITIME,CHATHAM,ME4 4LL,01634354167,executivesupport@mhs.org.uk,www.mhshomes.co.uk,03714658,false,false,false,,false,false,,"mhs community charity takes the lead on Corporate Social Responsibility for the mhs homes group. The key objectives of the CSR are tackling worklessness, community cohesion and digital inclusion. All projects undertaken or sponsored by the charity fall within this remit.",false,false
2026-04-24,3965350,1077704,0,GILLINGHAM LIONS CLUB CHARITABLE TRUST FUND,Other,Registered,1999-10-07,,Submission Received,2024-07-01,2025-06-30,7544.0,7913.0,311 Hempstead Road,Hempstead,Gillingham,Kent,,ME7 3QJ,01634 373840,contact@gillinghamlionsclub.org.uk,www.gillinghamlionsclub.org.uk,,false,false,false,,false,false,,Helping the local needy and severly disabled,false,false
2026-04-24,3966551,1079767,0,KENT BAT GROUP ( KBG ),Other,Registered,2000-03-09,,Submission Received,2025-01-01,2025-12-31,5230.0,5942.0,3 Suffolk Avenue,Rainham,GILLINGHAM,Kent,,ME8 7LA,01234 567890,info@kentbatgroup.org.uk,www.kentbatgroup.org.uk,,false,false,false,,false,false,,"Conservation and recording of bats and their habitats in Kent, raising public awareness of bats by giving talks, leading walks and attending events, caring for and advising on injured bats.",true,false
2026-04-24,3968770,1080486,0,CHURCHES TOGETHER IN MEDWAY,Other,Registered,2000-04-28,,Submission Received,2024-09-01,2025-08-31,3152.0,1538.0,St John's Chatham,18 Railway Street,,Chatham,Kent,ME4 4JT,07595075958,chair@medwaychurch.co.uk,www.medwaychurch.co.uk,,false,false,false,,false,false,,"Acting as an umbrella organisation, and voice, for the Christian Churches in the Medway area. Organising and supporting joint Christian events throughout the area. Providing a forum for facilitating the working together of churches and para - church organisations in the Medway Area.",true,false
2026-04-24,3969007,1080413,0,MAYOR OF MEDWAY'S WELFARE FUND,Other,Registered,2000-04-20,,Submission Overdue,2023-05-19,2024-05-18,0.0,0.0,MEDWAY COUNCIL,GUN WHARF,DOCK ROAD,CHATHAM,,ME4 4TR,01634332213,monique.harrington@medway.gov.uk,,,false,false,false,,false,false,,"""FOR THE BENEFIT OF THE PUBLIC AND PRINCIPALLY FOR THE BENEFIT OF THE MEDWAY AREA, BY SUPPORTING SUCH CHARITIES IN FURTHERING THEIR OBJECTS AND BY ASSISTING SUCH NON-CHARITABLE ORGANISATIONS IN FURTHERING CHARITABLE PURPOSES IN THE MEDWAY AREA AND EXCEPTIONALLY, ELSEWHERE, AS THE MAYOR AND TRUSTEES SHALL FROM TIME TO TIME DETERMINE"".",false,false
2026-04-24,3972882,1081362,0,SMILE,Other,Registered,2000-06-30,,Submission Received,2023-09-01,2024-08-31,8870.0,17343.0,7 Christmas Lane,High Halstow,ROCHESTER,Kent,,ME3 8SN,01634891092,office@st-marys-island.medway.sch.uk,st-marys-island.medway.sch.uk,,false,false,false,,false,false,,RAISING FUNDS FOR OUR SCHOOL,false,false
2026-04-24,3973160,1083121,0,THE WEST KENT DOWNS COUNTRYSIDE TRUST,Charitable company,Registered,2000-10-31,,Submission Received,2023-08-31,2024-08-30,4616.0,6568.0,21 Rochester Road,Cuxton,ROCHESTER,Kent,,ME2 1AD,01634717397,mike@mikeadams12.plus.com,www.WKDCT.org.uk,04072750,false,false,false,,false,false,,"The charity's Key Objective is ..."" To conserve for the benefit of the public, the natural beauty and habitats of the Kent Downs Area of Outstanding natural beauty around Cobham and Cuxton; and to educate the public in the practice of such conservation.""",true,true
2026-04-24,3973950,1083381,0,HIGH HALSTOW MEMORIAL HALL,Other,Registered,2000-11-13,,Submission Received,2024-06-01,2025-05-31,8860.0,9686.0,29 Gypsy Way,High Halstow,ROCHESTER,Kent,,ME3 8DX,07359 059630,HIGHHALSTOWMEMORIALHALL@OUTLOOK.COM,,,false,false,false,,false,false,,"Small hall in village location for hire to clubs, associations and for private hire up to 60 people",false,true
2026-04-24,3974110,1082803,0,AROBANAM CHILDREN FUND,Other,Registered,2000-10-09,,Submission Received,2024-01-01,2024-12-31,85453.0,92113.0,11 Alma Place,ROCHESTER,Kent,,,ME2 2AE,01634717598,arobanamchildrenfund@gmail.com,www.arobanam.co.uk,,false,false,false,,false,false,,"To provide both urgent humanitarian relief, long-term rehabilitation for less fortunate children who have lost one or both parents mainly in the Northern and Eastern provinces of Sri Lanka, including those who have been displaced to Southern India as as consequence of the 25 year civil war. Further, to advance the education of children in these areas by the provision of schooling and training.",true,false
2026-04-24,3976066,1084266,0,"KING'S SCHOOL, ROCHESTER",Charitable company,Registered,2000-12-22,,Submission Received,2023-09-01,2024-08-31,12668026.0,12371634.0,Satis House,Boley Hill,Rochester,Rochester,Kent,ME1 1TE,01634888555,bursar@kings-rochester.co.uk,www.kings-rochester.co.uk,03791543,false,false,false,,false,false,,TO ADVANCE THE EDUCATION OF THE BOYS AND GIRLS BY THE PROVISION AND CONDUCT OF A SCHOOL IN ROCHESTER IN THE COUNTY OF KENT AND THE SURROUNDING NEIGHBOURHOOD AT WHICH SCHOOL RELIGIOUS INSTRUCTION SHALL BE GIVEN IN ACCORDANCE WITH THE PRINCIPLES AND DOCTRINES OF THE CHURCH OF ENGLAND.,true,true
2026-04-24,3976347,1087928,0,CLIWOM SANCTUARY OF PRAISE,Other,Registered,2001-08-08,,Submission Received,2024-04-01,2025-03-31,189204.0,174243.0,38 St. Matthews Way,Allhallows,ROCHESTER,Kent,,ME3 9SH,01634271559,cliwom@hotmail.co.uk,,,false,false,false,,false,false,,THE CHURCH CONTINUED TO MINISTER TO THE NEEDS OF THE COMMUNITY.,false,true
2026-04-24,3976742,1090364,0,THE JUBILEE MASTERS LODGE CENTENARY TRUST,Other,Registered,2002-01-31,,Submission Received,2024-01-01,2024-12-31,2175.0,0.0,3 COPSE CLOSE,PATTENS LANE,ROCHESTER,,,ME1 2RS,01634406347,r.race@metgl.com,not.applicable,,false,false,false,,false,false,,Support of the aged and the sick,false,false
2026-04-24,3979623,1085430,0,CARERS FIRST,Charitable company,Registered,2001-03-07,,Submission Received,2024-04-01,2025-03-31,5289243.0,5114805.0,Michael Gill Building,Tolgate Lane,Strood,Kent,,ME2 4TG ,03003031555,hello@carersfirst.org.uk,www.carersfirst.org.uk,04144820,false,false,false,,false,false,,"Carers FIRST is a charity supporting people who look after a relative or friend who due to ill health, physical or mental illness, disability, frailty, or addiction cannot manage without their support. We provide information, advice, guidance, emotional support, training and activities, giving carers an opportunity to have a break from their caring role and help them to get the support they need.",false,true
2026-04-24,3980996,1086180,0,HIGHAM PRIMARY SCHOOL PARENT TEACHER ASSOCIATION,Other,Registered,2001-04-18,,Submission Received,2024-08-01,2025-07-31,17429.0,13879.0,Higham Primary School,School Lane,Higham,ROCHESTER,Kent,ME3 7JL,01474822535,,,,false,false,false,,false,false,,Fund raising events to support the children of the school. For example xmas and summer fairs and  discos.,false,false
2026-04-24,3981615,1086462,0,NATURAL FAMILY PLANNING TEACHERS ASSOCIATION,Charitable company,Registered,2001-05-03,,Submission Received,2024-01-01,2024-12-31,31500.0,40956.0,46 Dargets Road,CHATHAM,,,,ME5 8BL,01634660292,,www.nfpta.org.uk,04130579,false,false,false,,false,false,,"Provides a teaching, lecturing and training service in Natural Family Planning for couples, healthcare professionals, for hospital and university courses.",false,false
2026-04-24,3985534,1094540,0,K YING CHINESE ELDERLY ASSOCIATION,Other,Registered,2002-11-07,,Submission Received,2024-07-01,2025-06-30,2167.0,3655.0,105 Sunlight Centre,Richmond Road,Gillingham,Kent,,ME7 1LX,01634283847,"",,,false,false,false,,false,false,,To provide day care service to the Chinese Elderlys in Medway and the surrounding areas.,false,false
2026-04-24,3985811,1088660,0,ROCHESTER PLAYING FIELD AND RECREATION GROUND,Other,Registered,2001-09-28,,Submission Double Default,2019-04-01,2020-03-31,0.0,8226.0,Medway Council,Gun Wharf,Dock Road,CHATHAM,Kent,ME4 4TR,01634333333,greenspaces@medway.gov.uk,www.medway.gov.uk,,false,false,false,,false,false,,Provision of open space and play area,false,true
2026-04-24,3985812,1088667,0,AYLESFORD BLUE BELL HILL CRICKET GROUND,Other,Registered,2001-09-28,,Submission Double Default,2003-04-01,2004-03-31,5777.0,4899.0,13 MOOR PARK CLOSE,RAINHAM,GILLINGHAM,,,ME8 8QS,01634387720,bbhcc@hotmail.com,http://bluebellhill.play-cricket.com,,false,false,false,,false,false,,Local Cricket Club,,
2026-04-24,3987116,1090263,0,IOL EDUCATIONAL TRUST,Charitable company,Registered,2002-01-25,,Submission Received,2023-09-01,2024-08-31,593925.0,575203.0,Star House,Star Hill,Rochester,Kent,,ME1 1UX,02079403100,info@ciol.org.uk,www.ciol.org.uk,04297497,false,false,false,,false,false,,"The IoL Educational Trust promotes the teaching and study of languages and of cognate educational subjects. It also promotes the advancement of educational learning in and the dissemination of knowledge of languages in all their aspects, in particular the determining of standards and criteria and the setting and holding of examinations for students of languages.",false,false
2026-04-24,3990025,1102399,0,FORT AMHERST HERITAGE TRUST,Charitable company,Registered,2004-03-01,,Submission Received,2024-04-01,2025-03-31,215829.0,330646.0,Fort Amherst Heritage Trust,Dock Road,Chatham,,,ME4 4UB,01634847747,admin@fortamherst.com,www.fortamherst.com,04362306,false,false,false,,false,false,,"To maintain, restore and preserve Fort Amherst and Lower Lines Park.  To make the Fort and Lower Lines Park available as a public amenity and education facility. To provide benefit to the socially disadvantaged through training, education and work experience.",false,true
2026-04-24,3990490,1093242,0,LINDEN EDUCATION LINK (UK),Other,Registered,2002-07-31,,Submission Received,2024-07-01,2025-06-30,0.0,0.0,43 DARGETS ROAD,CHATHAM,,,,ME5 8BJ,01634869887,LINDENLINKUK@VIRGINMEDIA.COM,www.linden-edulink.org.uk,,false,false,false,,false,false,,"Linden Education Link (UK) assist in the education of primary school children in the Linden, Region 10, Guyana by providing or assisting in the provision of items, facilities, equipment or other resources. Our funds are raised through, members subscription, donations of money and equipment by members of public and corporate bodies, social events such as dances, garden parties and sponsored walks.",false,false
2026-04-24,3990993,1091990,0,REDEEMED CHRISTIAN CHURCH OF GOD ( RCCG) CITY OF DAVID,Other,Registered,2002-05-13,,Submission Received,2024-01-01,2024-12-31,522796.0,439063.0,RCCG City Of David,Snodhurst Bottom,Walderslade Road,CHATHAM,Kent,ME5 0LU,01322225850,info@rccgcod.org.uk,http://rccgcod.org.uk/,,false,false,false,,false,false,,"We have increase the members aware to ensuring contributing to the environment where they lived. We ministered to both member and non member spiritually, We are expanding by going into different part of the country to be a blessing to the community; we run a saturday school club to the benefit of the community,  We are planning to run a holiday club in the summer 2011.",true,true
2026-04-24,3992548,1095131,0,BETTER LIFE ASSEMBLY BIBLEWAY CHURCH,Other,Registered,2002-12-19,,Submission Received,2024-06-01,2025-05-31,38843.0,39049.0,Better Life Assembly,Innovation Centre Medway,Maidstone Road,Chatham,Kent,ME5 9FD,01634401500,admin@betterlifeassembly.org,www.betterlifeassembly.org,,false,false,false,,false,false,,"MOTIVATIONAL CONFERENCES, YOUTH CONFERENCES TO TEACH PEOPLE TO LEAD NON-BELIEVERS TO CHRIST AND MEET OTHER CHRISTIANS AND HAVE FUN IN THE LORD, WOMEN OF DESTINY CONFERENCES TO EQIUP WOMEN AND LET THEM KNOW THAT THEY ARE BLESSED BY GOD, TRAINING AND DEVELOPMENT CLASSES TO EFFECTIVELY EDUCATE AND DEVELOP INDIVIDUALS, DISCIPLESHIP CLASSES AND POWER SESSION TO EMPOWER THE BELIEVER.",true,false
2026-04-24,3994180,1109490,0,CHM CHRIST HOSPITAL MINISTRY,Trust,Registered,2005-05-17,,Submission Received,2024-01-01,2024-12-31,23827.0,19397.0,5 Baron Close,GILLINGHAM,Kent,,,ME7 1TH,07951475829,sam_ajibola@yahoo.co.uk,www.chmworldwide.org,,false,false,false,,false,false,,"CARING FOR THE SICK, PROVIDING A HOLISTIC MINISTRY OF CARE AND SUPPORT FOR THE SICK. VISIT THE SICK IN VARIOUS HOSPITALS AND THEIR HOMES, PROVIDING HELP FOR THEM THROUGH PRAYER, ENCOURAGEMENT,  AND COUNSELLING. PROVIDING REHABILITATION, MEDICAL CAMP, HEALTH AWARENESS, PUBLIC HEALTH SEMINARS AND  HELP-LINE ( HANDLES CALLS FROM THE SICK OR THEIR RELATIVE ) AT ALL  TIMES.",true,false
2026-04-24,3994782,1094175,0,GENERAL AVIATION SAFETY COUNCIL,Charitable company,Registered,2002-10-14,,Submission Received,2024-01-01,2024-12-31,105923.0,109407.0,ROCHESTER CITY AIRPORT,MAIDSTONE ROAD,CHATHAM,,,ME5 9SD,01634200203,penny@gasco.org.uk,www.gasco.org.uk,04425086,false,false,false,,false,false,,"The charity works to improve safety in all forms of general aviation via: quarterly magazine 'Flight Safety' - newsletters, -  physical safety evenings, seminars, webinars, visits & outside events - production of safety material - special investigations - responding to consultations and delivery of Airspace Infringements Awareness courses approved by the CAA.",true,true
2026-04-24,3994832,1099125,0,LORDSWOOD LEISURE CENTRE LIMITED,Charitable company,Registered,2003-08-22,,Submission Received,2024-04-01,2025-03-31,1425460.0,1340670.0,LORDSWOOD LEISURE CENTRE,NORTH DANE WAY,CHATHAM,,,ME5 8YE,01634682862,bernie.gould@lordswood-leisure.co.uk,www.lordswood-leisure.co.uk,04492639,false,false,false,,false,false,,Various sports for all abilities and levels.  Sports from age of 3-90 year olds.,false,false
2026-04-24,3994932,1100863,0,LOCAL CHRISTIAN ASSEMBLY (VAUXHALL),Other,Registered,2003-11-24,,Submission Received,2024-04-01,2025-03-31,414790.0,140275.0,109 Cleave Road,Gillingham,Kent,,,ME7 4AT,07702467831,terenceedwards@hotmail.com,www.local-christian-assembly.org,,false,false,false,,false,false,,As per Constitution (Governing Document),true,true
2026-04-24,3996290,1096478,0,THE HALPERN CHARITABLE FOUNDATION,Other,Registered,2003-03-12,,Submission Received,2024-04-06,2025-04-05,515670.0,660343.0,272 HIGH STREET,CHATHAM,KENT,,,ME4 4BP ,01634 812108,original@nucleusarts.co.uk,www.nucleusarts.com,,false,false,false,,false,false,,"Working and stimulating social inclusion through education, community development, health and wellbeing, regeneration and the Arts to assist those with mental or physical health issues, the vulnerable, socially isolated and artists in addition to the wider community in Medway and Kent to enhance the quality of people's lives. Ensuring the preservation of Chatham Memorial Synagogue.",true,true
2026-04-24,3997014,1101135,0,TREASURE HOUSE MINISTRIES,Other,Registered,2003-12-10,,Submission Received,2024-01-01,2024-12-31,43935.0,40093.0,6 Malta Avenue,CHATHAM,Kent,,,ME5 0JT,01634841749,thmglorychurch@btinternet.com,,,false,false,false,,false,false,,"We preach the gospel of Jesus Christ.We give godly advice and counsel to people on life matters such as marriage, career, ministerial, emotional matters etc.We provide financial and material support and help to families, and individuals in need, through our international branches, and other uk charities.We organise children, youth, adult and community programmes in the UK and abroad.",true,true
